Date,Centre_Name,Commodity_Name,Price
15-05-14,SAMBALPUR,Onion,1250
15-05-14,ROURKELA,Onion,1300
15-05-14,KOLKATA,Onion,1400
15-05-14,SILIGURI,Onion,1500
15-05-14,PORT BLAIR,Onion,NA
15-05-14,ITANAGAR,Onion,NA
15-05-14,GUWAHATI,Onion,1450
15-05-14,SHILLONG,Onion,1500
15-05-14,AIZWAL,Onion,NA
15-05-14,DIMAPUR,Onion,2500
15-05-14,AGARTALA,Onion,1450
15-05-14,VIJAYWADA,Onion,1200
15-05-14,VISAKHAPATNAM,Onion,800
15-05-14,BENGALURU,Onion,NA
15-05-14,DHARWAD,Onion,NA
15-05-14,T.PURAM,Onion,2400
15-05-14,ERNAKULAM,Onion,2600
15-05-14,KOZHIKODE,Onion,2500
15-05-14,PUDUCHERRY,Onion,1300
15-05-14,CHENNAI,Onion,1200
15-05-14,DINDIGUL,Onion,1300
15-05-14,THIRUCHIRAPALLI,Onion,1200
15-05-14,HYDERABAD,Onion,1600
16-05-14,CHANDIGARH,Onion,1400
16-05-14,DELHI,Onion,1125
16-05-14,HISAR,Onion,1100
16-05-14,KARNAL,Onion,1200
16-05-14,PANCHKULA,Onion,1600
16-05-14,GURGAON,Onion,2500
16-05-14,SHIMLA,Onion,1500
16-05-14,MANDI,Onion,1600
16-05-14,SRINAGAR,Onion,NA
16-05-14,JAMMU,Onion,1400
16-05-14,AMRITSAR,Onion,1500
16-05-14,LUDHIANA,Onion,1500
16-05-14,BATHINDA,Onion,1300
16-05-14,LUCKNOW,Onion,1600
16-05-14,KANPUR,Onion,1000
16-05-14,VARANASI,Onion,1800
16-05-14,AGRA,Onion,1500
16-05-14,DEHRADUN,Onion,1500
16-05-14,RAIPUR,Onion,1200
16-05-14,PANAJI,Onion,NA
16-05-14,AHMEDABAD,Onion,1650
16-05-14,RAJKOT,Onion,700
16-05-14,BHOPAL,Onion,NA
16-05-14,INDORE,Onion,NA
16-05-14,GWALIOR,Onion,NA
16-05-14,JABALPUR,Onion,NA
16-05-14,MUMBAI,Onion,1050
16-05-14,NAGPUR,Onion,1020
16-05-14,JAIPUR,Onion,600
16-05-14,JODHPUR,Onion,1000
16-05-14,KOTA,Onion,NA
16-05-14,PATNA,Onion,NA
16-05-14,BHAGALPUR,Onion,NA
16-05-14,RANCHI,Onion,1000
16-05-14,BHUBANESHWAR,Onion,1300
16-05-14,CUTTACK,Onion,1300
16-05-14,SAMBALPUR,Onion,1250
16-05-14,ROURKELA,Onion,1300
16-05-14,KOLKATA,Onion,1400
16-05-14,SILIGURI,Onion,1500
16-05-14,PORT BLAIR,Onion,NA
16-05-14,ITANAGAR,Onion,NA
16-05-14,GUWAHATI,Onion,1450
16-05-14,SHILLONG,Onion,NA
16-05-14,AIZWAL,Onion,NA
16-05-14,DIMAPUR,Onion,2500
16-05-14,AGARTALA,Onion,NA
16-05-14,VIJAYWADA,Onion,1200
16-05-14,VISAKHAPATNAM,Onion,800
16-05-14,BENGALURU,Onion,NA
16-05-14,DHARWAD,Onion,NA
16-05-14,T.PURAM,Onion,2400
16-05-14,ERNAKULAM,Onion,2600
16-05-14,KOZHIKODE,Onion,2500
16-05-14,PUDUCHERRY,Onion,1500
16-05-14,CHENNAI,Onion,1200
16-05-14,DINDIGUL,Onion,1300
16-05-14,THIRUCHIRAPALLI,Onion,1200
16-05-14,HYDERABAD,Onion,1600
19-05-14,CHANDIGARH,Onion,1400
19-05-14,DELHI,Onion,1100
19-05-14,HISAR,Onion,1600
19-05-14,KARNAL,Onion,1100
19-05-14,PANCHKULA,Onion,1600
19-05-14,GURGAON,Onion,2500
19-05-14,SHIMLA,Onion,1500
19-05-14,MANDI,Onion,1600
19-05-14,SRINAGAR,Onion,NA
19-05-14,JAMMU,Onion,1450
19-05-14,AMRITSAR,Onion,1400
19-05-14,LUDHIANA,Onion,1500
19-05-14,BATHINDA,Onion,1300
19-05-14,LUCKNOW,Onion,1600
19-05-14,KANPUR,Onion,1000
19-05-14,VARANASI,Onion,1800
19-05-14,AGRA,Onion,1500
19-05-14,DEHRADUN,Onion,1500
19-05-14,RAIPUR,Onion,1200
19-05-14,PANAJI,Onion,1700
19-05-14,AHMEDABAD,Onion,1800
19-05-14,RAJKOT,Onion,750
19-05-14,BHOPAL,Onion,900
19-05-14,INDORE,Onion,625
19-05-14,GWALIOR,Onion,1500
19-05-14,JABALPUR,Onion,800
19-05-14,MUMBAI,Onion,1250
19-05-14,NAGPUR,Onion,1020
19-05-14,JAIPUR,Onion,500
19-05-14,JODHPUR,Onion,1200
19-05-14,KOTA,Onion,1200
19-05-14,PATNA,Onion,1450
19-05-14,BHAGALPUR,Onion,1200
19-05-14,RANCHI,Onion,1000
19-05-14,BHUBANESHWAR,Onion,1300
19-05-14,CUTTACK,Onion,1350
19-05-14,SAMBALPUR,Onion,1250
19-05-14,ROURKELA,Onion,1300
19-05-14,KOLKATA,Onion,1400
19-05-14,SILIGURI,Onion,1500
19-05-14,PORT BLAIR,Onion,2400
19-05-14,ITANAGAR,Onion,NA
19-05-14,GUWAHATI,Onion,1450
19-05-14,SHILLONG,Onion,NA
19-05-14,AIZWAL,Onion,NA
19-05-14,DIMAPUR,Onion,2500
19-05-14,AGARTALA,Onion,1450
19-05-14,VIJAYWADA,Onion,1300
19-05-14,VISAKHAPATNAM,Onion,800
19-05-14,BENGALURU,Onion,NA
19-05-14,DHARWAD,Onion,NA
19-05-14,T.PURAM,Onion,2400
19-05-14,ERNAKULAM,Onion,2600
19-05-14,KOZHIKODE,Onion,2300
19-05-14,PUDUCHERRY,Onion,1500
19-05-14,CHENNAI,Onion,1500
19-05-14,DINDIGUL,Onion,1300
19-05-14,THIRUCHIRAPALLI,Onion,1200
19-05-14,HYDERABAD,Onion,1600
20-05-14,CHANDIGARH,Onion,1600
20-05-14,DELHI,Onion,1075
20-05-14,HISAR,Onion,1100
20-05-14,KARNAL,Onion,1100
20-05-14,PANCHKULA,Onion,1600
20-05-14,GURGAON,Onion,2500
20-05-14,SHIMLA,Onion,1500
20-05-14,MANDI,Onion,1600
20-05-14,SRINAGAR,Onion,NA
20-05-14,JAMMU,Onion,1450
20-05-14,AMRITSAR,Onion,1400
20-05-14,LUDHIANA,Onion,1500
20-05-14,BATHINDA,Onion,1300
20-05-14,LUCKNOW,Onion,1600
20-05-14,KANPUR,Onion,1000
20-05-14,VARANASI,Onion,1800
20-05-14,AGRA,Onion,1200
20-05-14,DEHRADUN,Onion,1500
20-05-14,RAIPUR,Onion,1200
20-05-14,PANAJI,Onion,1600
20-05-14,AHMEDABAD,Onion,1800
20-05-14,RAJKOT,Onion,775
20-05-14,BHOPAL,Onion,900
20-05-14,INDORE,Onion,500
20-05-14,GWALIOR,Onion,1500
20-05-14,JABALPUR,Onion,800
20-05-14,MUMBAI,Onion,1250
20-05-14,NAGPUR,Onion,1020
20-05-14,JAIPUR,Onion,500
20-05-14,JODHPUR,Onion,1200
20-05-14,KOTA,Onion,1200
20-05-14,PATNA,Onion,1450
20-05-14,BHAGALPUR,Onion,1200
20-05-14,RANCHI,Onion,1000
20-05-14,BHUBANESHWAR,Onion,1300
20-05-14,CUTTACK,Onion,1350
20-05-14,SAMBALPUR,Onion,1250
20-05-14,ROURKELA,Onion,1300
20-05-14,KOLKATA,Onion,1400
20-05-14,SILIGURI,Onion,1500
20-05-14,PORT BLAIR,Onion,NA
20-05-14,ITANAGAR,Onion,NA
20-05-14,GUWAHATI,Onion,1800
20-05-14,SHILLONG,Onion,NA
20-05-14,AIZWAL,Onion,NA
20-05-14,DIMAPUR,Onion,2500
20-05-14,AGARTALA,Onion,1450
20-05-14,VIJAYWADA,Onion,1300
20-05-14,VISAKHAPATNAM,Onion,800
20-05-14,BENGALURU,Onion,NA
20-05-14,DHARWAD,Onion,NA
20-05-14,T.PURAM,Onion,2400
20-05-14,ERNAKULAM,Onion,2600
20-05-14,KOZHIKODE,Onion,2300
20-05-14,PUDUCHERRY,Onion,1500
20-05-14,CHENNAI,Onion,1200
20-05-14,DINDIGUL,Onion,1300
20-05-14,THIRUCHIRAPALLI,Onion,1200
20-05-14,HYDERABAD,Onion,1600
21-05-14,CHANDIGARH,Onion,1600
21-05-14,DELHI,Onion,1075
21-05-14,HISAR,Onion,900
21-05-14,KARNAL,Onion,1150
21-05-14,PANCHKULA,Onion,1600
21-05-14,GURGAON,Onion,2500
21-05-14,SHIMLA,Onion,1500
21-05-14,MANDI,Onion,1600
21-05-14,SRINAGAR,Onion,NA
21-05-14,JAMMU,Onion,1400
21-05-14,AMRITSAR,Onion,1400
21-05-14,LUDHIANA,Onion,1500
21-05-14,BATHINDA,Onion,1300
21-05-14,LUCKNOW,Onion,1600
21-05-14,KANPUR,Onion,1000
21-05-14,VARANASI,Onion,1800
21-05-14,AGRA,Onion,1200
21-05-14,DEHRADUN,Onion,1500
21-05-14,RAIPUR,Onion,1200
21-05-14,PANAJI,Onion,1600
21-05-14,AHMEDABAD,Onion,1800
21-05-14,RAJKOT,Onion,700
21-05-14,BHOPAL,Onion,900
21-05-14,INDORE,Onion,500
21-05-14,GWALIOR,Onion,1500
21-05-14,JABALPUR,Onion,800
21-05-14,MUMBAI,Onion,1300
21-05-14,NAGPUR,Onion,1020
21-05-14,JAIPUR,Onion,500
21-05-14,JODHPUR,Onion,1200
21-05-14,KOTA,Onion,1200
21-05-14,PATNA,Onion,1450
21-05-14,BHAGALPUR,Onion,1300
21-05-14,RANCHI,Onion,1000
21-05-14,BHUBANESHWAR,Onion,1300
21-05-14,CUTTACK,Onion,1350
21-05-14,SAMBALPUR,Onion,1250
21-05-14,ROURKELA,Onion,1300
21-05-14,KOLKATA,Onion,1400
21-05-14,SILIGURI,Onion,1500
21-05-14,PORT BLAIR,Onion,2400
21-05-14,ITANAGAR,Onion,NA
21-05-14,GUWAHATI,Onion,1800
21-05-14,SHILLONG,Onion,NA
21-05-14,AIZWAL,Onion,NA
21-05-14,DIMAPUR,Onion,2500
21-05-14,AGARTALA,Onion,1900
21-05-14,VIJAYWADA,Onion,1300
21-05-14,VISAKHAPATNAM,Onion,800
21-05-14,BENGALURU,Onion,NA
21-05-14,DHARWAD,Onion,NA
21-05-14,T.PURAM,Onion,2400
21-05-14,ERNAKULAM,Onion,2600
21-05-14,KOZHIKODE,Onion,2300
21-05-14,PUDUCHERRY,Onion,1500
21-05-14,CHENNAI,Onion,1200
21-05-14,DINDIGUL,Onion,1300
21-05-14,THIRUCHIRAPALLI,Onion,1100
21-05-14,HYDERABAD,Onion,1600
22-05-14,CHANDIGARH,Onion,1600
22-05-14,DELHI,Onion,1075
22-05-14,HISAR,Onion,900
22-05-14,KARNAL,Onion,1150
22-05-14,PANCHKULA,Onion,1600
22-05-14,GURGAON,Onion,2500
22-05-14,SHIMLA,Onion,1500
22-05-14,MANDI,Onion,1600
22-05-14,SRINAGAR,Onion,NA
22-05-14,JAMMU,Onion,1400
22-05-14,AMRITSAR,Onion,1400
22-05-14,LUDHIANA,Onion,1500
22-05-14,BATHINDA,Onion,800
22-05-14,LUCKNOW,Onion,1600
22-05-14,KANPUR,Onion,1000
22-05-14,VARANASI,Onion,1800
22-05-14,AGRA,Onion,1200
22-05-14,DEHRADUN,Onion,1500
22-05-14,RAIPUR,Onion,1200
22-05-14,PANAJI,Onion,1600
22-05-14,AHMEDABAD,Onion,1600
22-05-14,RAJKOT,Onion,650
22-05-14,BHOPAL,Onion,900
22-05-14,INDORE,Onion,500
22-05-14,GWALIOR,Onion,1500
22-05-14,JABALPUR,Onion,800
22-05-14,MUMBAI,Onion,1200
22-05-14,NAGPUR,Onion,1020
22-05-14,JAIPUR,Onion,500
22-05-14,JODHPUR,Onion,1200
22-05-14,KOTA,Onion,NA
22-05-14,PATNA,Onion,1450
22-05-14,BHAGALPUR,Onion,1300
22-05-14,RANCHI,Onion,1000
22-05-14,BHUBANESHWAR,Onion,1300
22-05-14,CUTTACK,Onion,1400
22-05-14,SAMBALPUR,Onion,1250
22-05-14,ROURKELA,Onion,1300
22-05-14,KOLKATA,Onion,1400
22-05-14,SILIGURI,Onion,1500
22-05-14,PORT BLAIR,Onion,NA
22-05-14,ITANAGAR,Onion,NA
22-05-14,GUWAHATI,Onion,1800
22-05-14,SHILLONG,Onion,2000
22-05-14,AIZWAL,Onion,NA
22-05-14,DIMAPUR,Onion,2500
22-05-14,AGARTALA,Onion,1900
22-05-14,VIJAYWADA,Onion,1300
22-05-14,VISAKHAPATNAM,Onion,800
22-05-14,BENGALURU,Onion,NA
22-05-14,DHARWAD,Onion,NA
22-05-14,T.PURAM,Onion,2600
22-05-14,ERNAKULAM,Onion,2600
22-05-14,KOZHIKODE,Onion,2300
22-05-14,PUDUCHERRY,Onion,1500
22-05-14,CHENNAI,Onion,1000
22-05-14,DINDIGUL,Onion,1300
22-05-14,THIRUCHIRAPALLI,Onion,1100
22-05-14,HYDERABAD,Onion,1600
23-05-14,CHANDIGARH,Onion,1600
23-05-14,DELHI,Onion,1063
23-05-14,HISAR,Onion,900
23-05-14,KARNAL,Onion,1150
23-05-14,PANCHKULA,Onion,1600
23-05-14,GURGAON,Onion,2500
23-05-14,SHIMLA,Onion,1500
23-05-14,MANDI,Onion,1500
23-05-14,SRINAGAR,Onion,NA
23-05-14,JAMMU,Onion,1450
23-05-14,AMRITSAR,Onion,1400
23-05-14,LUDHIANA,Onion,1500
23-05-14,BATHINDA,Onion,NA
23-05-14,LUCKNOW,Onion,1600
23-05-14,KANPUR,Onion,1000
23-05-14,VARANASI,Onion,1800
23-05-14,AGRA,Onion,1200
23-05-14,DEHRADUN,Onion,1500
23-05-14,RAIPUR,Onion,1200
23-05-14,PANAJI,Onion,1600
23-05-14,AHMEDABAD,Onion,1800
23-05-14,RAJKOT,Onion,775
23-05-14,BHOPAL,Onion,1200
23-05-14,INDORE,Onion,500
23-05-14,GWALIOR,Onion,1500
23-05-14,JABALPUR,Onion,800
23-05-14,MUMBAI,Onion,1200
23-05-14,NAGPUR,Onion,1020
23-05-14,JAIPUR,Onion,500
23-05-14,JODHPUR,Onion,1250
23-05-14,KOTA,Onion,1350
23-05-14,PATNA,Onion,1450
23-05-14,BHAGALPUR,Onion,1300
23-05-14,RANCHI,Onion,1000
23-05-14,BHUBANESHWAR,Onion,1300
23-05-14,CUTTACK,Onion,1400
23-05-14,SAMBALPUR,Onion,1250
23-05-14,ROURKELA,Onion,1300
23-05-14,KOLKATA,Onion,1400
23-05-14,SILIGURI,Onion,1500
23-05-14,PORT BLAIR,Onion,2400
23-05-14,ITANAGAR,Onion,NA
23-05-14,GUWAHATI,Onion,1800
23-05-14,SHILLONG,Onion,2000
23-05-14,AIZWAL,Onion,NA
23-05-14,DIMAPUR,Onion,2500
23-05-14,AGARTALA,Onion,1900
23-05-14,VIJAYWADA,Onion,1300
23-05-14,VISAKHAPATNAM,Onion,800
23-05-14,BENGALURU,Onion,1600
23-05-14,DHARWAD,Onion,NA
23-05-14,T.PURAM,Onion,2600
23-05-14,ERNAKULAM,Onion,2600
23-05-14,KOZHIKODE,Onion,2300
23-05-14,PUDUCHERRY,Onion,1500
23-05-14,CHENNAI,Onion,NA
23-05-14,DINDIGUL,Onion,1300
23-05-14,THIRUCHIRAPALLI,Onion,1100
23-05-14,HYDERABAD,Onion,1600
26-05-14,CHANDIGARH,Onion,1600
26-05-14,DELHI,Onion,1063
26-05-14,HISAR,Onion,NA
26-05-14,KARNAL,Onion,NA
26-05-14,PANCHKULA,Onion,NA
26-05-14,GURGAON,Onion,NA
26-05-14,SHIMLA,Onion,1500
26-05-14,MANDI,Onion,1500
26-05-14,SRINAGAR,Onion,NA
26-05-14,JAMMU,Onion,NA
26-05-14,AMRITSAR,Onion,1400
26-05-14,LUDHIANA,Onion,1500
26-05-14,BATHINDA,Onion,800
26-05-14,LUCKNOW,Onion,NA
26-05-14,KANPUR,Onion,NA
26-05-14,VARANASI,Onion,NA
26-05-14,AGRA,Onion,NA
26-05-14,DEHRADUN,Onion,1500
26-05-14,RAIPUR,Onion,NA
26-05-14,PANAJI,Onion,1600
26-05-14,AHMEDABAD,Onion,1800
26-05-14,RAJKOT,Onion,700
26-05-14,BHOPAL,Onion,1200
26-05-14,INDORE,Onion,500
26-05-14,GWALIOR,Onion,1500
26-05-14,JABALPUR,Onion,800
26-05-14,MUMBAI,Onion,1200
26-05-14,NAGPUR,Onion,1020
26-05-14,JAIPUR,Onion,500
26-05-14,JODHPUR,Onion,1400
26-05-14,KOTA,Onion,1350
26-05-14,PATNA,Onion,1800
26-05-14,BHAGALPUR,Onion,1400
26-05-14,RANCHI,Onion,1000
26-05-14,BHUBANESHWAR,Onion,1300
26-05-14,CUTTACK,Onion,1300
26-05-14,SAMBALPUR,Onion,1300
26-05-14,ROURKELA,Onion,1300
26-05-14,KOLKATA,Onion,1500
26-05-14,SILIGURI,Onion,1500
26-05-14,PORT BLAIR,Onion,NA
26-05-14,ITANAGAR,Onion,NA
26-05-14,GUWAHATI,Onion,1800
26-05-14,SHILLONG,Onion,2000
26-05-14,AIZWAL,Onion,NA
26-05-14,DIMAPUR,Onion,2500
26-05-14,AGARTALA,Onion,NA
26-05-14,VIJAYWADA,Onion,1300
26-05-14,VISAKHAPATNAM,Onion,800
26-05-14,BENGALURU,Onion,1600
26-05-14,DHARWAD,Onion,1150
26-05-14,T.PURAM,Onion,2600
26-05-14,ERNAKULAM,Onion,2600
26-05-14,KOZHIKODE,Onion,2300
26-05-14,PUDUCHERRY,Onion,1500
26-05-14,CHENNAI,Onion,1000
26-05-14,DINDIGUL,Onion,1300
26-05-14,THIRUCHIRAPALLI,Onion,1100
26-05-14,HYDERABAD,Onion,1600
27-05-14,CHANDIGARH,Onion,NA
27-05-14,DELHI,Onion,1088
27-05-14,HISAR,Onion,900
27-05-14,KARNAL,Onion,1100
27-05-14,PANCHKULA,Onion,1400
27-05-14,GURGAON,Onion,1500
27-05-14,SHIMLA,Onion,1500
27-05-14,MANDI,Onion,NA
27-05-14,SRINAGAR,Onion,NA
27-05-14,JAMMU,Onion,NA
27-05-14,AMRITSAR,Onion,1400
27-05-14,LUDHIANA,Onion,1500
27-05-14,BATHINDA,Onion,800
27-05-14,LUCKNOW,Onion,NA
27-05-14,KANPUR,Onion,NA
27-05-14,VARANASI,Onion,NA
27-05-14,AGRA,Onion,NA
27-05-14,DEHRADUN,Onion,1500
27-05-14,RAIPUR,Onion,1500
27-05-14,PANAJI,Onion,NA
27-05-14,AHMEDABAD,Onion,1800
27-05-14,RAJKOT,Onion,775
27-05-14,BHOPAL,Onion,1200
27-05-14,INDORE,Onion,500
27-05-14,GWALIOR,Onion,1500
27-05-14,JABALPUR,Onion,800
27-05-14,MUMBAI,Onion,1250
27-05-14,NAGPUR,Onion,1020
27-05-14,JAIPUR,Onion,500
27-05-14,JODHPUR,Onion,1400
27-05-14,KOTA,Onion,1350
27-05-14,PATNA,Onion,1800
27-05-14,BHAGALPUR,Onion,1400
27-05-14,RANCHI,Onion,1000
27-05-14,BHUBANESHWAR,Onion,1300
27-05-14,CUTTACK,Onion,1300
27-05-14,SAMBALPUR,Onion,1300
27-05-14,ROURKELA,Onion,1300
27-05-14,KOLKATA,Onion,1500
27-05-14,SILIGURI,Onion,1500
27-05-14,PORT BLAIR,Onion,NA
27-05-14,ITANAGAR,Onion,NA
27-05-14,GUWAHATI,Onion,1800
27-05-14,SHILLONG,Onion,2000
27-05-14,AIZWAL,Onion,NA
27-05-14,DIMAPUR,Onion,2500
27-05-14,AGARTALA,Onion,1900
27-05-14,VIJAYWADA,Onion,1300
27-05-14,VISAKHAPATNAM,Onion,800
27-05-14,BENGALURU,Onion,1400
27-05-14,DHARWAD,Onion,1150
27-05-14,T.PURAM,Onion,2600
27-05-14,ERNAKULAM,Onion,2600
27-05-14,KOZHIKODE,Onion,2300
27-05-14,PUDUCHERRY,Onion,1700
27-05-14,CHENNAI,Onion,1000
27-05-14,DINDIGUL,Onion,1300
27-05-14,THIRUCHIRAPALLI,Onion,1100
27-05-14,HYDERABAD,Onion,1600
28-05-14,CHANDIGARH,Onion,1350
28-05-14,DELHI,Onion,1100
28-05-14,HISAR,Onion,900
28-05-14,KARNAL,Onion,1100
28-05-14,PANCHKULA,Onion,1600
28-05-14,GURGAON,Onion,1500
28-05-14,SHIMLA,Onion,1500
28-05-14,MANDI,Onion,1650
28-05-14,SRINAGAR,Onion,NA
28-05-14,JAMMU,Onion,1400
28-05-14,AMRITSAR,Onion,1400
28-05-14,LUDHIANA,Onion,NA
28-05-14,BATHINDA,Onion,800
28-05-14,LUCKNOW,Onion,NA
28-05-14,KANPUR,Onion,1000
28-05-14,VARANASI,Onion,NA
28-05-14,AGRA,Onion,1200
28-05-14,DEHRADUN,Onion,1500
28-05-14,RAIPUR,Onion,1500
28-05-14,PANAJI,Onion,1700
28-05-14,AHMEDABAD,Onion,1600
28-05-14,RAJKOT,Onion,775
28-05-14,BHOPAL,Onion,1200
28-05-14,INDORE,Onion,500
28-05-14,GWALIOR,Onion,1500
28-05-14,JABALPUR,Onion,800
28-05-14,MUMBAI,Onion,1200
28-05-14,NAGPUR,Onion,1020
28-05-14,JAIPUR,Onion,500
28-05-14,JODHPUR,Onion,1400
28-05-14,KOTA,Onion,1350
28-05-14,PATNA,Onion,1800
28-05-14,BHAGALPUR,Onion,1600
28-05-14,RANCHI,Onion,1000
28-05-14,BHUBANESHWAR,Onion,1300
28-05-14,CUTTACK,Onion,1300
28-05-14,SAMBALPUR,Onion,1300
28-05-14,ROURKELA,Onion,1300
28-05-14,KOLKATA,Onion,1500
28-05-14,SILIGURI,Onion,1500
28-05-14,PORT BLAIR,Onion,NA
28-05-14,ITANAGAR,Onion,NA
28-05-14,GUWAHATI,Onion,1800
28-05-14,SHILLONG,Onion,2000
28-05-14,AIZWAL,Onion,NA
28-05-14,DIMAPUR,Onion,NA
28-05-14,AGARTALA,Onion,NA
28-05-14,VIJAYWADA,Onion,1300
28-05-14,VISAKHAPATNAM,Onion,800
28-05-14,BENGALURU,Onion,1400
28-05-14,DHARWAD,Onion,1150
28-05-14,T.PURAM,Onion,2500
28-05-14,ERNAKULAM,Onion,2600
28-05-14,KOZHIKODE,Onion,2300
28-05-14,PUDUCHERRY,Onion,1600
28-05-14,CHENNAI,Onion,1200
28-05-14,DINDIGUL,Onion,1300
28-05-14,THIRUCHIRAPALLI,Onion,1100
28-05-14,HYDERABAD,Onion,1600
29-05-14,CHANDIGARH,Onion,1350
29-05-14,DELHI,Onion,1138
29-05-14,HISAR,Onion,900
29-05-14,KARNAL,Onion,1100
29-05-14,PANCHKULA,Onion,1600
29-05-14,GURGAON,Onion,1500
29-05-14,SHIMLA,Onion,1500
29-05-14,MANDI,Onion,1650
29-05-14,SRINAGAR,Onion,NA
29-05-14,JAMMU,Onion,1400
29-05-14,AMRITSAR,Onion,1400
29-05-14,LUDHIANA,Onion,1500
29-05-14,BATHINDA,Onion,800
29-05-14,LUCKNOW,Onion,1600
29-05-14,KANPUR,Onion,1000
29-05-14,VARANASI,Onion,1800
29-05-14,AGRA,Onion,1200
29-05-14,DEHRADUN,Onion,1500
29-05-14,RAIPUR,Onion,1700
29-05-14,PANAJI,Onion,1700
29-05-14,AHMEDABAD,Onion,1600
29-05-14,RAJKOT,Onion,750
29-05-14,BHOPAL,Onion,1200
29-05-14,INDORE,Onion,500
29-05-14,GWALIOR,Onion,1200
29-05-14,JABALPUR,Onion,1000
29-05-14,MUMBAI,Onion,1200
29-05-14,NAGPUR,Onion,1017
29-05-14,JAIPUR,Onion,500
29-05-14,JODHPUR,Onion,1400
29-05-14,KOTA,Onion,1100
29-05-14,PATNA,Onion,1800
29-05-14,BHAGALPUR,Onion,1600
29-05-14,RANCHI,Onion,1000
29-05-14,BHUBANESHWAR,Onion,1300
29-05-14,CUTTACK,Onion,1350
29-05-14,SAMBALPUR,Onion,1300
29-05-14,ROURKELA,Onion,1300
29-05-14,KOLKATA,Onion,1500
29-05-14,SILIGURI,Onion,1500
29-05-14,PORT BLAIR,Onion,NA
29-05-14,ITANAGAR,Onion,NA
29-05-14,GUWAHATI,Onion,1450
29-05-14,SHILLONG,Onion,2000
29-05-14,AIZWAL,Onion,NA
29-05-14,DIMAPUR,Onion,NA
29-05-14,AGARTALA,Onion,NA
29-05-14,VIJAYWADA,Onion,1300
29-05-14,VISAKHAPATNAM,Onion,800
29-05-14,BENGALURU,Onion,1400
29-05-14,DHARWAD,Onion,1150
29-05-14,T.PURAM,Onion,2500
29-05-14,ERNAKULAM,Onion,2600
29-05-14,KOZHIKODE,Onion,2300
29-05-14,PUDUCHERRY,Onion,1500
29-05-14,CHENNAI,Onion,NA
29-05-14,DINDIGUL,Onion,1300
29-05-14,THIRUCHIRAPALLI,Onion,1100
29-05-14,HYDERABAD,Onion,1600
30-05-14,CHANDIGARH,Onion,1350
30-05-14,DELHI,Onion,1138
30-05-14,HISAR,Onion,900
30-05-14,KARNAL,Onion,1100
30-05-14,PANCHKULA,Onion,1600
30-05-14,GURGAON,Onion,NA
30-05-14,SHIMLA,Onion,1500
30-05-14,MANDI,Onion,1650
30-05-14,SRINAGAR,Onion,NA
30-05-14,JAMMU,Onion,1400
30-05-14,AMRITSAR,Onion,1400
30-05-14,LUDHIANA,Onion,1500
30-05-14,BATHINDA,Onion,800
30-05-14,LUCKNOW,Onion,1600
30-05-14,KANPUR,Onion,1000
30-05-14,VARANASI,Onion,1800
30-05-14,AGRA,Onion,1200
30-05-14,DEHRADUN,Onion,1500
30-05-14,RAIPUR,Onion,1700
30-05-14,PANAJI,Onion,NA
30-05-14,AHMEDABAD,Onion,1800
30-05-14,RAJKOT,Onion,775
30-05-14,BHOPAL,Onion,1200
30-05-14,INDORE,Onion,500
30-05-14,GWALIOR,Onion,1200
30-05-14,JABALPUR,Onion,1000
30-05-14,MUMBAI,Onion,1200
30-05-14,NAGPUR,Onion,1017
30-05-14,JAIPUR,Onion,300
30-05-14,JODHPUR,Onion,1400
30-05-14,KOTA,Onion,1100
30-05-14,PATNA,Onion,1800
30-05-14,BHAGALPUR,Onion,1800
30-05-14,RANCHI,Onion,1000
30-05-14,BHUBANESHWAR,Onion,1300
30-05-14,CUTTACK,Onion,1350
30-05-14,SAMBALPUR,Onion,1300
30-05-14,ROURKELA,Onion,1300
30-05-14,KOLKATA,Onion,1500
30-05-14,SILIGURI,Onion,1500
30-05-14,PORT BLAIR,Onion,NA
30-05-14,ITANAGAR,Onion,NA
30-05-14,GUWAHATI,Onion,1450
30-05-14,SHILLONG,Onion,2000
30-05-14,AIZWAL,Onion,NA
30-05-14,DIMAPUR,Onion,NA
30-05-14,AGARTALA,Onion,2200
30-05-14,VIJAYWADA,Onion,1300
30-05-14,VISAKHAPATNAM,Onion,800
30-05-14,BENGALURU,Onion,1400
30-05-14,DHARWAD,Onion,1150
30-05-14,T.PURAM,Onion,2500
30-05-14,ERNAKULAM,Onion,2600
30-05-14,KOZHIKODE,Onion,2300
30-05-14,PUDUCHERRY,Onion,1600
30-05-14,CHENNAI,Onion,NA
30-05-14,DINDIGUL,Onion,1300
30-05-14,THIRUCHIRAPALLI,Onion,1100
30-05-14,HYDERABAD,Onion,1600
02-06-14,CHANDIGARH,Onion,1350
02-06-14,DELHI,Onion,1138
02-06-14,HISAR,Onion,1000
02-06-14,KARNAL,Onion,1100
02-06-14,PANCHKULA,Onion,1400
02-06-14,GURGAON,Onion,1500
02-06-14,SHIMLA,Onion,1500
02-06-14,MANDI,Onion,1650
02-06-14,SRINAGAR,Onion,NA
02-06-14,JAMMU,Onion,1450
02-06-14,AMRITSAR,Onion,1400
02-06-14,LUDHIANA,Onion,NA
02-06-14,BATHINDA,Onion,800
02-06-14,LUCKNOW,Onion,1600
02-06-14,KANPUR,Onion,1500
